Polar Representation Log
n=10, generations=200, population=200
crossover_prob=0.8, mutation_prob=0.1, indpb=0.2, seed=42
================================================================================

Gen 99: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (0.565937,-0.428354), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 100: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (0.565937,-0.428354), (-0.487703,0.503321), (-0.164004,0.036401), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 101: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (0.565937,-0.428354), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 102: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (0.565937,-0.428354), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 103: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (0.565937,-0.428354), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 104: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (0.565937,-0.428354), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 105: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (0.565937,-0.428354), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 106: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (0.565937,-0.428354), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 107: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (0.565937,-0.428354), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 108: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 109: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 110: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 111: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 112: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 113: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 114: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 115: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 116: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 117: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 118: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 119: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 120: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 121: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 122: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 123: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 124: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 125: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 126: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 127: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 128: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 129: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 130: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 131: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 132: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 133: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 134: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 135: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 136: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 137: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 138: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 139: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 140: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 141: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 142: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 143: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 144: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 145: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (-0.394318,-0.874069)]
Gen 146: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 147: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 148: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 149: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 150: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 151: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 152: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 153: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 154: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 155: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 156: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 157: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 158: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 159: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 160: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 161: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 162: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 163: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 164: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 165: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 166: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 167: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 168: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 169: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 170: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 171: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 172: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 173: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 174: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 175: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 176: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 177: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 178: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 179: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 180: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 181: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 182: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 183: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 184: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 185: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 186: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 187: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 188: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 189: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 190: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 191: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 192: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 193: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 194: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 195: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 196: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 197: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 198: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
Gen 199: [(-0.819332,0.093855), (0.216492,0.570372), (0.992726,-0.018537), (-0.743026,-0.516918), (-0.209999,0.086279), (-0.487703,0.503321), (0.394262,-0.882174), (0.076005,-0.429880), (0.744925,0.598805), (0.472238,-0.124280)]
