Cartesian Representation Log
n=5, generations=200, population=200
crossover_prob=0.8, mutation_prob=0.2, indpb=0.2, seed=12369
================================================================================

Gen 175: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 176: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 177: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.960662,0.264252), (-0.862621,0.191312)]
Gen 178: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.917140,0.372428), (-0.862621,0.191312)]
Gen 179: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.917140,0.372428), (-0.862621,0.191312)]
Gen 180: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.917140,0.372428), (-0.862621,0.191312)]
Gen 181: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.917140,0.372428), (-0.862621,0.191312)]
Gen 182: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.917140,0.372428), (-0.862621,0.191312)]
Gen 183: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.917140,0.372428), (-0.862621,0.191312)]
Gen 184: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.917140,0.372428), (-0.862621,0.191312)]
Gen 185: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.917140,0.372428), (-0.862621,0.191312)]
Gen 186: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.917140,0.372428), (-0.862621,0.191312)]
Gen 187: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.917140,0.372428), (-0.862621,0.191312)]
Gen 188: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.917140,0.372428), (-0.862621,0.191312)]
Gen 189: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.917140,0.372428), (-0.862621,0.191312)]
Gen 190: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.917140,0.372428), (-0.862621,0.191312)]
Gen 191: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.917140,0.372428), (-0.862621,0.191312)]
Gen 192: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.917140,0.372428), (-0.862621,0.191312)]
Gen 193: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.917140,0.372428), (-0.862621,0.191312)]
Gen 194: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.917140,0.372428), (-0.862621,0.191312)]
Gen 195: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.917140,0.372428), (-0.862621,0.191312)]
Gen 196: [(-0.386769,-0.746769), (-0.001035,0.856820), (0.654007,-0.669598), (0.917140,0.372428), (-0.862621,0.191312)]
